customer_id,name,email,location,age,registration_date,segment
348,Christian Taylor,zacharyreese@example.org,Danielmouth,34,2019-10-28,Middle
349,Christian Miller,dgarcia@example.org,Aprilbury,58,2022-09-20,Senior
350,Adam Webb,heather79@example.net,Lake Erik,64,2021-03-04,Senior
351,Sydney Johnson,george95@example.net,Lake Adamshire,49,2022-04-29,Middle
352,Jamie Miller,davismichael@example.net,Morrowfort,23,2021-04-03,Young
353,Jamie Allen,ideleon@example.net,South Joseph,65,2023-03-27,Senior
354,Cory Jones,aedwards@example.net,West Samuelbury,44,2021-08-09,Middle
355,Andrea Jackson,rebeccabrown@example.net,Blakeside,42,2020-03-11,Middle
356,Amy Hall,qkirk@example.net,Averyville,68,2023-04-18,Senior
357,Angela Nelson,nicholeperez@example.org,New Caleb,48,2023-12-14,Middle
358,Michael Valentine,nancy80@example.net,Lake Robert,38,2024-01-11,Middle
359,Jesse Ramirez,brodriguez@example.com,Kelleymouth,54,2023-08-10,Senior
360,Gary Weaver,bjones@example.org,New Shannon,76,2024-07-15,Senior
361,Christine Bolton,nacosta@example.org,Port Nicole,78,2020-04-17,Senior
362,Zachary Tyler,sheri81@example.net,Cynthiaport,24,2023-04-25,Young
363,Stephanie Norris,hugheschris@example.org,South Beckyside,18,2023-09-30,Young
364,Bryan Riley,denisethomas@example.com,Port Raymondburgh,78,2024-07-04,Senior
365,Rhonda Fischer,murraywilliam@example.net,East Jeffrey,40,2022-01-18,Middle
366,Joshua Fletcher,montgomeryjessica@example.com,Laurachester,27,2023-12-31,Young
367,Christopher Scott,wbarrett@example.net,New Summer,34,2020-06-01,Middle
368,Anthony Callahan,erikatrujillo@example.net,North Jennifer,57,2023-11-02,Senior
369,Michael Johnson,robertmullins@example.com,South Amy,55,2022-03-29,Senior
370,Laura Williams,osharp@example.com,Sheppardburgh,34,2020-10-27,Middle
371,Cheryl Weeks,jacqueline18@example.org,Tinaborough,55,2022-07-29,Senior
372,Rebecca Miller,acostarandy@example.com,South Nicholasside,61,2022-11-13,Senior
373,Julia Martin,allenjeremy@example.com,Gonzalezmouth,37,2021-11-22,Middle
374,Candace Stark,fmcdaniel@example.com,East Stevenburgh,75,2021-08-22,Senior
375,Gregory Cardenas,etaylor@example.org,Tiffanychester,72,2023-07-07,Senior
376,Mark Kim,amcdaniel@example.net,Lake Rachel,47,2020-11-26,Middle
377,Michael Gibson,qjohnson@example.com,North Allen,24,2023-11-12,Young
378,Ethan Thompson,bmays@example.com,East Markton,22,2020-10-16,Young
379,Carlos Smith,phillipsjuan@example.com,Lake Jill,44,2020-03-19,Middle
380,Thomas Estrada,xsmith@example.net,Port Derrick,26,2019-12-20,Young
381,Sarah Jackson,sware@example.com,Lake Meganhaven,76,2022-07-13,Senior
382,Monica Duffy,georgebrandy@example.net,Michaelborough,30,2022-11-16,Young
383,Adrian Ponce,crystalhansen@example.com,South Kimberlyville,28,2020-07-03,Young
384,Joseph Bond,fvega@example.com,East Maurice,36,2023-10-31,Middle
385,Nicolas Ramirez,tkane@example.org,Jonesville,53,2023-11-05,Senior
386,Albert Moyer,haasdesiree@example.org,Alexandertown,64,2023-05-28,Senior
387,Jeffrey Lewis,reyeschristopher@example.com,Lake Anthony,59,2022-09-06,Senior
388,Michelle Gonzalez,butlerkimberly@example.com,East Bridget,48,2019-12-31,Middle
389,Jessica Sherman,swilliams@example.net,Kevinport,68,2023-09-23,Senior
390,Jasmine Hayes,carla37@example.com,West Rachel,27,2019-11-30,Young
391,Eileen Wise,qhendrix@example.net,Williamfurt,76,2023-03-11,Senior
392,Jeffery Carey,ricardomartin@example.org,Brownside,77,2022-03-04,Senior
393,Daniel Parker,pgallegos@example.org,Scottport,56,2024-08-20,Senior
394,Adam Blake,gwong@example.net,Penaberg,36,2020-12-19,Middle
395,Michael Taylor,jesse88@example.net,Martinezbury,68,2021-02-09,Senior
396,Adrienne Arnold,ymalone@example.net,Stanleyfurt,56,2023-09-14,Senior
397,Kenneth Cortez,amy56@example.net,Thomasstad,52,2024-10-15,Senior
398,Melissa Davis,michelemccoy@example.com,New Jamesborough,71,2023-05-11,Senior
399,Jessica Bond,christopher78@example.net,North Antonioberg,36,2023-10-28,Middle
400,Robert Waters,jhatfield@example.net,Chambersport,55,2020-03-29,Senior
401,Tony Brandt,natalie77@example.org,Fordton,37,2022-04-06,Middle
402,Joseph Arnold,rebecca82@example.org,South Margaret,40,2022-05-11,Middle
403,Beth Thomas,meganchang@example.org,Port Kennethland,34,2021-11-22,Middle
404,Kimberly Klein,stephaniesmith@example.com,Gonzalezside,35,2022-01-27,Middle
405,Jasmine Webb,qshort@example.com,South Christine,60,2020-06-04,Senior
406,Linda Bridges,bsmith@example.org,Hardinborough,40,2024-01-14,Middle
407,Maria Christensen,bhuffman@example.net,New Valerieborough,56,2021-06-25,Senior
408,Angela Taylor,bakerbradley@example.net,Atkinschester,21,2022-07-26,Young
409,Sheila Silva,mackaaron@example.com,North Robert,21,2023-06-16,Young
410,Elizabeth Kelly,kathryncampbell@example.org,Meyerchester,23,2022-01-31,Young
411,Christina Carlson,johncooper@example.net,Leemouth,29,2021-05-31,Young
412,Stacy Wall,joshuacharles@example.org,Petersside,41,2023-01-24,Middle
413,Jeffery Miller,bondmichael@example.net,Bowenmouth,27,2021-06-15,Young
414,Laura Aguirre,samuelgray@example.com,Jasonmouth,53,2021-10-17,Senior
415,Katrina Smith,voliver@example.net,Myerschester,51,2022-12-18,Senior
416,Julie Moore,econner@example.org,New Katherineview,53,2024-10-20,Senior
417,Patricia Jones,johnbrown@example.com,East Gregoryhaven,55,2021-06-23,Senior
418,Crystal Gomez,fowlerjennifer@example.org,South Karen,58,2020-09-02,Senior
419,Eric James,maysoscar@example.org,Markside,43,2021-04-11,Middle
420,Eduardo Miller,sarahlin@example.org,Port Rebeccafurt,43,2020-11-27,Middle
421,Nicholas Hays,caitlyn71@example.com,West Gina,25,2022-04-12,Young
422,Abigail Johnson,williamgray@example.org,Lake Seth,47,2022-10-29,Middle
423,Nicholas Sampson,jwarner@example.net,Lisahaven,64,2023-01-31,Senior
424,Amanda Mckee,kirkzachary@example.org,North Joanna,35,2022-12-19,Middle
425,Brenda Warner,krystalking@example.com,Brandonmouth,70,2019-11-28,Senior
426,Cathy Richardson,susanreynolds@example.com,Parrishton,76,2023-12-16,Senior
427,Glenn Mcmillan,adamferguson@example.net,Andersonmouth,41,2023-11-08,Middle
428,Sarah Rowe,alexisstevens@example.com,West Meredith,24,2023-05-23,Young
429,Aaron Davis,amy34@example.com,North Michael,56,2020-11-20,Senior
430,Nathan Yang,gillpaul@example.com,Mayton,50,2021-02-08,Middle
431,Melissa Hudson,linda20@example.com,Millerberg,64,2023-05-21,Senior
432,Dennis Eaton,bbailey@example.net,South Stevenfurt,38,2022-05-05,Middle
433,Kimberly Johnson,rsimpson@example.com,Lake Brianton,28,2021-02-12,Young
434,Theresa Thomas,phamdavid@example.org,Port Katrinaborough,50,2023-05-12,Middle
435,Derrick Brown PhD,hernandezemily@example.net,Mathewstad,55,2021-08-05,Senior
436,Ashley Oneill,josephshaffer@example.org,Lake Stevenshire,59,2020-07-24,Senior
437,Thomas Hughes,brendagarcia@example.org,North Stephanie,71,2020-08-02,Senior
438,Thomas Kane,jefferycole@example.net,West Ashleytown,39,2023-05-05,Middle
439,Dawn Thornton,richard63@example.org,Jacobstad,36,2020-12-31,Middle
440,Thomas Jones,brianwalker@example.net,West Haroldland,24,2021-03-04,Young
441,Heather Beck,colekevin@example.net,Adamsview,43,2022-08-10,Middle
442,Cynthia Livingston,ricejennifer@example.com,Port Thomasville,51,2021-07-13,Senior
443,Anthony Howard,garywiley@example.org,Port Nathan,61,2020-01-29,Senior
444,John Garcia,christinarollins@example.com,East James,60,2023-05-31,Senior
445,Kathleen Shields,collinsjacob@example.org,North Christina,62,2024-08-01,Senior
446,Michelle Robinson,ralph44@example.org,West Peter,40,2021-12-02,Middle
447,Spencer Acosta,holmesbonnie@example.net,Jacobland,67,2022-10-09,Senior
448,Tamara Lewis,rebeccawilliams@example.com,Levinehaven,58,2020-02-28,Senior
449,Bryan Thompson,hayestony@example.org,Martinezview,76,2023-06-02,Senior
450,Brandi Davidson,wroberts@example.net,Karenland,37,2023-08-08,Middle
451,David Marshall,kristen75@example.net,Sarahmouth,19,2024-08-26,Young
452,Bradley Jackson,butlerroger@example.net,South Rachel,36,2022-10-16,Middle
453,Traci Estrada,mirandaallen@example.net,Jonathantown,30,2021-09-30,Young
454,David Martinez,williamjohnson@example.org,Loganfort,28,2023-11-05,Young
455,Daniel Marks,geoffreyhammond@example.net,Yatesmouth,59,2021-11-08,Senior
456,Dr. Misty Douglas,nicole83@example.net,Port Brian,27,2022-12-04,Young
457,Catherine Barrett,donaldbuchanan@example.net,Michaelchester,61,2020-01-31,Senior
458,John Wheeler,muellergary@example.net,Jeffreyland,45,2020-02-04,Middle
459,Breanna Mendez,richard83@example.org,Atkinsmouth,58,2019-12-06,Senior
460,Greg Nunez,wheeleralvin@example.org,South Michellechester,28,2019-12-04,Young
461,Kelly Johnson,omartinez@example.org,Port Christy,35,2022-11-02,Middle
462,Toni Cox,xmcclain@example.com,Garyburgh,78,2020-05-05,Senior
463,Christopher Cohen,ugarcia@example.org,New Amy,33,2022-01-07,Middle
464,Jennifer Williams,mcarey@example.net,North Monicaland,63,2022-12-05,Senior
465,Sarah Rojas,gloria96@example.com,Buchananfurt,42,2021-10-18,Middle
466,Caitlin Garcia,lori95@example.com,North Wesleyshire,44,2024-05-01,Middle
467,Stephen Castillo,ryan41@example.net,Lake Norma,64,2020-10-21,Senior
468,Jason Hahn,shelly98@example.net,Williamside,58,2021-10-29,Senior
469,Kimberly Rios,christopherbailey@example.net,Carolborough,56,2022-07-31,Senior
470,Rhonda Anderson,michelle31@example.net,Robertofurt,20,2021-05-14,Young
471,Paul Campbell,rkaufman@example.org,Jennifershire,50,2024-03-22,Middle
472,Terry Gaines,tylermartha@example.net,West Michaelmouth,71,2022-02-17,Senior
473,Karen Cooper,sharoncampbell@example.com,New Jean,73,2020-10-14,Senior
474,Michael Richards,vhunt@example.com,Port Michelle,35,2023-04-15,Middle
475,Jordan Barnes,anthony09@example.org,Lake Charlotte,46,2021-01-10,Middle
476,Ashley Miller,bryan@example.com,North Kellymouth,69,2022-07-12,Senior
477,Mary Moore,meyermatthew@example.org,South Danny,27,2020-12-17,Young
478,Lori Daniel,hannah52@example.org,North Aprilfort,62,2021-10-14,Senior
479,Mr. Robert Martinez MD,justin26@example.com,North Rachelview,65,2022-08-22,Senior
480,Andrew Graham,jason61@example.net,South James,62,2020-02-20,Senior
481,Lisa Montgomery,ogreen@example.com,Michellehaven,30,2021-09-04,Young
482,Miss Kimberly Lewis,williamsamanda@example.com,South Ann,20,2023-11-15,Young
483,Deborah Miller,cooktina@example.com,Hoganborough,62,2020-04-26,Senior
484,Mark Bennett,nicholaszuniga@example.org,East Richard,21,2020-11-02,Young
485,Christopher Davis,jimmyelliott@example.com,New Tracy,19,2021-04-23,Young
486,Vincent Curry,catherinedoyle@example.net,Stevenfort,48,2021-05-17,Middle
487,Megan Martinez,loweemily@example.net,Danielborough,33,2022-07-16,Middle
488,Nicole Kemp,nancyunderwood@example.net,Ballardport,70,2023-06-17,Senior
489,Brian Rose,mandy36@example.com,South Christinaland,40,2021-07-03,Middle
490,Sharon Martinez,jenniferhanson@example.net,Port Blakeville,58,2022-12-05,Senior
491,Brent Winters,william33@example.org,Stacyfurt,53,2020-09-01,Senior
492,Jordan Lopez,uclark@example.org,Jimmouth,32,2021-06-11,Middle
493,Nicole Serrano,beanjames@example.com,Kiarafurt,46,2021-11-01,Middle
494,Travis Perry,cartersusan@example.net,Jacobburgh,18,2024-02-26,Young
495,Catherine Mcguire,sandrabrown@example.net,South Mary,57,2020-10-03,Senior
496,Kathleen Wagner,ricky74@example.net,West Gabrielview,67,2019-11-30,Senior
497,Christian Thomas,fclark@example.net,New Brittany,60,2021-05-18,Senior
498,Patricia Fisher,matthewarmstrong@example.net,Spearsport,62,2023-04-07,Senior
499,Ricardo Harris,nathan83@example.com,Lake Sarah,73,2023-12-08,Senior
500,Jose Daniels,derekshields@example.net,Tiffanyfurt,26,2023-03-19,Young
501,Jennifer Villarreal,andersonricky@example.org,South Stacey,21,2021-11-11,Young
502,Kimberly Holden,aaron26@example.com,West Robinshire,52,2021-01-11,Senior
503,Melissa Christensen,browningtiffany@example.com,Port Michael,18,2024-05-29,Young
504,Carlos West,tracy10@example.com,East Joanne,49,2023-01-31,Middle
505,Javier Mcpherson,brownkarina@example.com,Samanthafort,25,2021-06-07,Young
506,Charles Schwartz,wrighttyler@example.com,Port Denise,69,2022-09-18,Senior
507,Natalie Edwards,amanda70@example.net,Jonesborough,33,2022-07-24,Middle
508,Michael Campos,pricelori@example.org,West Patriciaport,43,2022-09-15,Middle
509,Cindy Moreno,fosterlisa@example.net,East Cody,44,2021-12-27,Middle
510,Michael Garcia,andrewsbrian@example.net,Brownport,19,2022-10-14,Young
511,Nicholas Bowman,contreraskayla@example.net,Michaelbury,65,2024-02-20,Senior
512,Douglas Baldwin,ramirezmatthew@example.com,New Laurenburgh,34,2023-09-05,Middle
513,Michael Davis,michelle81@example.net,South Kimberly,50,2023-08-07,Middle
514,Lori Christensen,boylealec@example.net,Erictown,19,2021-01-22,Young
515,Adam Cuevas,lucas55@example.net,West Matthewtown,59,2023-08-10,Senior
516,Alicia Wang MD,paulablake@example.net,Taramouth,73,2021-02-02,Senior
517,Anthony Campos,kaitlyn26@example.org,Medinachester,65,2023-08-30,Senior
518,Eric Marks,steven83@example.net,East Sherriberg,56,2023-03-13,Senior
519,Ronald Sparks,npeck@example.net,Tuckerport,73,2024-08-12,Senior
520,Kevin Lutz,hfriedman@example.net,North Davidborough,32,2022-10-26,Middle
521,Christopher Gallagher,gtodd@example.org,Andrewbury,57,2021-05-18,Senior
522,Kayla Blackburn MD,ryanmendoza@example.org,Russellberg,52,2021-01-15,Senior
523,Dan Walters,brianna22@example.net,Robertmouth,31,2020-01-06,Middle
524,Christine Wood,cynthialewis@example.com,Port Laurabury,74,2019-12-02,Senior
525,Joseph Jackson,mary18@example.org,Espinozastad,48,2020-02-19,Middle
526,Ms. Christy Henry,robertrodgers@example.com,Seantown,62,2021-03-09,Senior
527,Gregory Johnson,suzannecastaneda@example.com,Georgefort,29,2022-10-20,Young
528,Victoria Melton,warnerdanielle@example.com,Conleyport,24,2024-10-08,Young
529,Terry Diaz,qstevenson@example.org,Brandonville,54,2024-07-04,Senior
530,Abigail Peters,pdelacruz@example.net,Lake Paulland,47,2021-11-04,Middle
531,Andrew Eaton,nevans@example.net,Garyberg,54,2022-10-18,Senior
532,Claire Cook,jennaflores@example.org,West Elizabethview,23,2024-04-29,Young
533,Micheal Parker,falexander@example.org,East Danielmouth,24,2024-10-01,Young
534,Joshua Lee,ilin@example.net,Kimberlyport,19,2023-04-16,Young
535,Guy Bailey,usmith@example.net,Port Alecchester,36,2023-08-22,Middle
536,Jill White,davidortega@example.net,Floydville,29,2023-12-17,Young
537,Monique Sanders,lauren21@example.org,Sancheztown,70,2024-04-24,Senior
538,John Santiago,kpeterson@example.org,Port Paul,76,2021-07-11,Senior
539,John Davis,scollins@example.net,South Seth,78,2024-02-14,Senior
540,Debra Coffey,toddgray@example.com,West Bryanmouth,52,2020-01-18,Senior
541,Robert Holmes,brennankelly@example.org,West Mary,47,2024-03-09,Middle
542,Amanda Schwartz,hcarpenter@example.com,Harrisview,32,2020-05-22,Middle
543,Wayne Garcia,wilsonpatrick@example.org,North Devin,48,2019-11-26,Middle
544,John Sutton,alexis39@example.net,North Robin,54,2024-01-19,Senior
545,Richard Johnson,myoung@example.com,East Kimberlymouth,79,2023-10-10,Senior
546,Ryan Doyle,christophercruz@example.org,Port Sarahchester,75,2024-05-30,Senior
547,Sean Doyle,hsantos@example.net,Ballardburgh,47,2024-05-14,Middle
548,Jason Eaton,hsmith@example.com,South Derekfort,63,2023-02-11,Senior
549,Amanda Scott,hsingh@example.org,Toddstad,35,2022-01-07,Middle
550,Kristin Day,joshuamills@example.net,New Jacobville,50,2024-04-17,Middle
551,Jessica Davis,michael94@example.org,Johnsontown,23,2021-03-18,Young
552,Karen Clayton,stravis@example.com,Sherrichester,72,2020-12-21,Senior
553,Emily Richardson,patriciamoreno@example.com,Stephanieshire,27,2022-01-03,Young
554,Colin Delgado,lanegina@example.org,Brittneyport,52,2022-11-04,Senior
555,Carl Mitchell,psmith@example.com,Johnsonside,78,2021-07-09,Senior
556,Richard Brown,hphillips@example.net,North Tristan,40,2023-04-29,Middle
557,Michael Miller,elizabethhenderson@example.org,Douglasstad,40,2020-10-02,Middle
558,Vanessa Davidson,jenniferweaver@example.net,South Teresahaven,76,2020-06-22,Senior
559,Rebecca Choi,joshua60@example.net,Francisland,50,2019-11-08,Middle
560,Michelle Davis,matthew32@example.net,Ethanchester,44,2022-12-31,Middle
561,Daniel Barnes,timothy75@example.org,Woodsborough,57,2024-09-27,Senior
562,Lisa Owens,glennpatel@example.com,Julieburgh,33,2023-07-10,Middle
563,Lisa Shea,usims@example.com,Elizabethberg,66,2020-11-20,Senior
564,Amber Smith,marymurphy@example.com,North Bradleymouth,78,2022-04-01,Senior
565,Jonathan Sloan,patrickgrant@example.com,South John,26,2023-02-19,Young
566,Stacey Avery,michael26@example.org,East David,79,2021-02-07,Senior
567,Daisy Martinez,lorr@example.net,Guerreroside,50,2023-11-26,Middle
568,Jeremy Reid,grace34@example.org,North Christophermouth,22,2021-04-30,Young
569,Joseph Maxwell,nancyroberts@example.net,New Juanland,32,2023-08-04,Middle
570,Yvonne Jackson,tina75@example.net,New Kathleenland,33,2020-08-29,Middle
571,Stacy Turner,ricejennifer@example.net,Angelachester,70,2020-01-27,Senior
572,Jacob Wilson,huertakevin@example.org,West Gregorybury,71,2023-08-27,Senior
573,Angela Griffin,jim56@example.net,Cunninghammouth,73,2023-03-10,Senior
574,Gabrielle Fitzgerald,ghunt@example.com,Port Jenniferbury,41,2023-04-17,Middle
575,Michael Reynolds,xavierjenkins@example.net,East Amberfort,77,2022-10-02,Senior
576,Kristina Everett,ihernandez@example.com,North Robertfurt,28,2023-02-25,Young
577,David Estes,abigailthomas@example.com,Taylorburgh,39,2024-09-15,Middle
578,Frederick Brown,william07@example.net,North Johnathanport,46,2024-09-12,Middle
579,Cory Zimmerman,cmoore@example.org,Griffinchester,21,2022-08-17,Young
580,Natalie Harris,bonniewallace@example.org,West Martinshire,23,2021-08-05,Young
581,Lisa Hanson,andersonkendra@example.org,Villarrealborough,62,2024-04-16,Senior
582,David Turner,hallkimberly@example.com,Crawfordfort,46,2020-05-07,Middle
583,Bernard Cooper,kimberly13@example.org,North Stephaniestad,60,2019-12-27,Senior
584,Kevin Pitts,ddaniel@example.com,East Brandy,26,2024-03-25,Young
585,Holly Sullivan,melissabowen@example.com,Williamsbury,25,2021-12-02,Young
586,Sandra Lee,johnsonlinda@example.net,Taylorborough,51,2021-08-12,Senior
587,Brenda Brown,ihamilton@example.com,Chadville,59,2022-10-19,Senior
588,Cheyenne Ford,yhenson@example.org,Andersonhaven,69,2021-04-28,Senior
589,Jordan Garcia,jackryan@example.net,Markchester,42,2022-12-10,Middle
590,Michael Faulkner,rodriguezdarryl@example.com,East Mark,69,2021-02-10,Senior
591,David Vasquez,williamsmary@example.com,Jeffreyfurt,66,2021-03-19,Senior
592,William Rice,imedina@example.net,North Danielleton,75,2023-02-19,Senior
593,Nancy Coleman,williamdavis@example.org,Lamfurt,27,2021-12-13,Young
594,Victoria Williams,nichole77@example.net,Reillymouth,59,2020-02-15,Senior
595,Janet Valdez,kenneth38@example.org,Lake Crystalton,59,2021-06-03,Senior
596,Victoria Harding,lbeck@example.org,Branchfurt,76,2022-12-12,Senior
597,Alyssa Dixon,mfranklin@example.org,Port Audreyside,29,2019-11-22,Young
598,Sheila Freeman,troypotter@example.com,West Harrytown,74,2023-06-23,Senior
599,Angela Rose,fstout@example.com,Lake Jessica,29,2024-05-14,Young
